oui,isPrivate,companyName,companyAddress,countryCode,assignmentBlockSize,dateCreated,dateUpdated
D8:55:A3,0,zte corporation,,,MA-L,2026-07-05,2026-07-05
D8:57:EF,0,"Samsung Electronics Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
D8:58:C6,0,Katch Asset Tracking Pty Limited,,,MA-L,2026-07-05,2026-07-05
D8:58:D7,0,"CZ.NIC, z.s.p.o.",,,MA-L,2026-07-05,2026-07-05
D8:59:82,0,"Huawei Technologies Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
D8:5A:49,0,"INGCHIPS Technology Co., Ltd",,,MA-L,2026-07-05,2026-07-05
D8:5B:22,0,"Shenzhen Hohunet Technology Co., Ltd",,,MA-L,2026-07-05,2026-07-05
D8:5B:27,0,WNC Corporation,,,MA-L,2026-07-05,2026-07-05
D8:5B:2A,0,"Samsung Electronics Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
D8:5C:11,0,Optiview USA,,,MA-L,2026-07-05,2026-07-05
D8:5D:4C,0,"Tp-Link Technologies Co.,Ltd.",,,MA-L,2026-07-05,2026-07-05
D8:5D:84,0,CAx soft GmbH,,,MA-L,2026-07-05,2026-07-05
D8:5D:E2,0,"Hon Hai Precision Ind. Co.,Ltd.",,,MA-L,2026-07-05,2026-07-05
D8:5D:EF,0,Busch-Jaeger Elektro GmbH,,,MA-L,2026-07-05,2026-07-05
D8:5D:FB,0,Private,,,MA-L,2026-07-05,2026-07-05
D8:5E:D3,0,"Giga-Byte Technology Co.,Ltd.",,,MA-L,2026-07-05,2026-07-05
D8:5F:77,0,"Telink Semiconductor (Shanghai) Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
D8:60:B0,0,bioMérieux Italia S.p.A.,,,MA-L,2026-07-05,2026-07-05
D8:60:B3,0,Guangdong Global Electronic Technology CO.，LTD,,,MA-L,2026-07-05,2026-07-05
D8:60:C5,0,"Guangdong Oppo Mobile Telecommunications Corp.,Ltd",,,MA-L,2026-07-05,2026-07-05
D8:61:62,0,WNC Corporation,,,MA-L,2026-07-05,2026-07-05
D8:61:94,0,Objetivos y Sevicios de Valor Añadido,,,MA-L,2026-07-05,2026-07-05
D8:62:CA,0,"Cisco Systems, Inc",,,MA-L,2026-07-05,2026-07-05
D8:62:DB,0,Eno Inc.,,,MA-L,2026-07-05,2026-07-05
D8:63:0D,0,"Motorola (Wuhan) Mobility Technologies Communication Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
D8:63:75,0,Xiaomi Communications Co Ltd,,,MA-L,2026-07-05,2026-07-05
D8:63:8C,0,"Shenzhen Dttek Technology Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
D8:65:95,0,Toy's Myth Inc.,,,MA-L,2026-07-05,2026-07-05
D8:66:C6,0,"Shenzhen Daystar Technology Co.,ltd",,,MA-L,2026-07-05,2026-07-05
D8:66:EE,0,"Boxin Communication Co.,Ltd.",,,MA-L,2026-07-05,2026-07-05
D8:67:D3,0,"Huawei Device Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
D8:67:D9,0,"Cisco Systems, Inc",,,MA-L,2026-07-05,2026-07-05
D8:68:52,0,"Huawei Technologies Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
D8:68:A0,0,"Samsung Electronics Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
D8:68:C3,0,"Samsung Electronics Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
D8:69:60,0,Steinsvik,,,MA-L,2026-07-05,2026-07-05
D8:6B:83,0,"Nintendo Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
D8:6B:F7,0,"Nintendo Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
D8:6B:FC,0,zte corporation,,,MA-L,2026-07-05,2026-07-05
D8:6C:02,0,"Huaqin Telecom Technology Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
D8:6C:5A,0,"HUMAX Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
D8:6C:63,0,"Google, Inc.",,,MA-L,2026-07-05,2026-07-05
D8:6C:E9,0,Sagemcom Broadband SAS,,,MA-L,2026-07-05,2026-07-05
D8:6D:17,0,"Huawei Technologies Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
D8:6D:D0,0,InnoCare Optoelectronics,,,MA-L,2026-07-05,2026-07-05
D8:71:4D,0,Texas Instruments,,,MA-L,2026-07-05,2026-07-05
D8:71:54,0,"Samsung Electronics Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
D8:71:57,0,Lenovo Mobile Communication Technology Ltd.,,,MA-L,2026-07-05,2026-07-05
D8:74:75,0,"Apple, Inc.",,,MA-L,2026-07-05,2026-07-05
D8:74:95,0,zte corporation,,,MA-L,2026-07-05,2026-07-05
D8:74:DF,0,"Huawei Technologies Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
D8:74:EF,0,Guangzhou Shiyuan Electronic Technology Company Limited,,,MA-L,2026-07-05,2026-07-05
D8:75:33,0,Nokia Corporation,,,MA-L,2026-07-05,2026-07-05
D8:76:0A,0,"Escort, Inc.",,,MA-L,2026-07-05,2026-07-05
D8:76:AE,0,"Huawei Technologies Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
D8:77:66,0,"Nurivoice Co., Ltd",,,MA-L,2026-07-05,2026-07-05
D8:77:8B,0,Intelbras,,,MA-L,2026-07-05,2026-07-05
D8:78:7F,0,"Ubee Interactive Co., Limited",,,MA-L,2026-07-05,2026-07-05
D8:78:C9,0,Servercom (India) Private Limited,,,MA-L,2026-07-05,2026-07-05
D8:78:E5,0,Kuhn Sa,,,MA-L,2026-07-05,2026-07-05
D8:78:F0,0,Silicon Laboratories,,,MA-L,2026-07-05,2026-07-05
D8:79:88,0,"Hon Hai Precision Ind. Co.,Ltd.",,,MA-L,2026-07-05,2026-07-05
D8:7A:3B,0,Silicon Laboratories,,,MA-L,2026-07-05,2026-07-05
D8:7C:DD,0,Sanix Incorporated,,,MA-L,2026-07-05,2026-07-05
D8:7D:45,0,"Nicent Technology Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
D8:7D:7F,0,Sagemcom Broadband SAS,,,MA-L,2026-07-05,2026-07-05
D8:7E:6F,0,Cascination Ag,,,MA-L,2026-07-05,2026-07-05
D8:7E:76,0,Itel Mobile Limited,,,MA-L,2026-07-05,2026-07-05
D8:7E:B1,0,"x.o.ware, inc.",,,MA-L,2026-07-05,2026-07-05
D8:80:39,0,Microchip Technology Inc.,,,MA-L,2026-07-05,2026-07-05
D8:80:3C,0,Anhui Huami Information Technology Company Limited,,,MA-L,2026-07-05,2026-07-05
D8:80:83,0,Cloud Network Technology Singapore Pte. Ltd.,,,MA-L,2026-07-05,2026-07-05
D8:80:DC,0,"Huawei Device Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
D8:81:CE,0,Ahn Inc.,,,MA-L,2026-07-05,2026-07-05
D8:83:32,0,"TaiXin Semiconductor Co., Ltd",,,MA-L,2026-07-05,2026-07-05
D8:84:66,0,"Extreme Networks, Inc.",,,MA-L,2026-07-05,2026-07-05
D8:85:5E,0,zte corporation,,,MA-L,2026-07-05,2026-07-05
D8:85:AC,0,Espressif Inc.,,,MA-L,2026-07-05,2026-07-05
D8:87:D5,0,"Leadcore Technology CO.,LTD",,,MA-L,2026-07-05,2026-07-05
D8:88:63,0,"Huawei Technologies Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
D8:88:CE,0,RF Technology Pty Ltd,,,MA-L,2026-07-05,2026-07-05
D8:8A:3B,0,Unit-Em,,,MA-L,2026-07-05,2026-07-05
D8:8A:DC,0,"Huawei Device Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
D8:8B:4C,0,KingTing Tech.,,,MA-L,2026-07-05,2026-07-05
D8:8C:73,0,zte corporation,,,MA-L,2026-07-05,2026-07-05
D8:8C:79,0,"Google, Inc.",,,MA-L,2026-07-05,2026-07-05
D8:8D:5C,0,Elentec,,,MA-L,2026-07-05,2026-07-05
D8:8D:C8,0,"Atil Technology Co., LTD",,,MA-L,2026-07-05,2026-07-05
D8:8E:D4,0,eero inc.,,,MA-L,2026-07-05,2026-07-05
D8:8F:76,0,"Apple, Inc.",,,MA-L,2026-07-05,2026-07-05
D8:90:E8,0,"Samsung Electronics Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
D8:91:1D,0,"Jiangsu Yuwell POCTech Biotechnology Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
D8:91:2A,0,Zyxel Communications Corporation,,,MA-L,2026-07-05,2026-07-05
D8:91:36,0,Dover Fueling Solutions,,,MA-L,2026-07-05,2026-07-05
D8:93:41,0,General Electric Global Research,,,MA-L,2026-07-05,2026-07-05
D8:93:D4,0,Xiaomi Communications Co Ltd,,,MA-L,2026-07-05,2026-07-05
D8:94:03,0,Hewlett Packard Enterprise,,,MA-L,2026-07-05,2026-07-05
D8:94:24,0,"Mellanox Technologies, Inc.",,,MA-L,2026-07-05,2026-07-05
D8:95:2F,0,Texas Instruments,,,MA-L,2026-07-05,2026-07-05
D8:95:63,0,Taiwan Digital Streaming Co.,,,MA-L,2026-07-05,2026-07-05
D8:96:85,0,GoPro,,,MA-L,2026-07-05,2026-07-05
D8:96:95,0,"Apple, Inc.",,,MA-L,2026-07-05,2026-07-05
D8:96:E0,0,Alibaba Cloud Computing Ltd.,,,MA-L,2026-07-05,2026-07-05
D8:97:3B,0,Artesyn Embedded Technologies,,,MA-L,2026-07-05,2026-07-05
D8:97:60,0,"C2 Development, Inc.",,,MA-L,2026-07-05,2026-07-05
D8:97:7C,0,Grey Innovation,,,MA-L,2026-07-05,2026-07-05
D8:97:90,0,Commonwealth Scientific and Industrial Research Organisation,,,MA-L,2026-07-05,2026-07-05
D8:97:BA,0,Pegatron Corporation,,,MA-L,2026-07-05,2026-07-05
D8:99:99,0,Tecno Mobile Limited,,,MA-L,2026-07-05,2026-07-05
D8:9A:0D,0,zte corporation,,,MA-L,2026-07-05,2026-07-05
D8:9A:34,0,"Beijing SHENQI Technology Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
D8:9A:C1,0,Nokia,,,MA-L,2026-07-05,2026-07-05
D8:9B:3B,0,"Huawei Technologies Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
D8:9C:67,0,"Hon Hai Precision Ind. Co.,Ltd.",,,MA-L,2026-07-05,2026-07-05
D8:9C:8E,0,Comcast Cable Corporation,,,MA-L,2026-07-05,2026-07-05
D8:9D:67,0,Hewlett Packard,,,MA-L,2026-07-05,2026-07-05
D8:9D:B9,0,eMegatech International Corp.,,,MA-L,2026-07-05,2026-07-05
D8:9E:3F,0,"Apple, Inc.",,,MA-L,2026-07-05,2026-07-05
D8:9E:61,0,"Huawei Device Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
D8:9E:D4,0,"Fiberhome Telecommunication Technologies Co.,LTD",,,MA-L,2026-07-05,2026-07-05
D8:9E:F3,0,Dell Inc.,,,MA-L,2026-07-05,2026-07-05
D8:A0:11,0,WiZ,,,MA-L,2026-07-05,2026-07-05
D8:A0:1D,0,Espressif Inc.,,,MA-L,2026-07-05,2026-07-05
D8:A0:E6,0,"Chongqing Yipingfang Technology Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
D8:A0:E8,0,zte corporation,,,MA-L,2026-07-05,2026-07-05
D8:A1:05,0,"Syslane, Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
D8:A2:5E,0,"Apple, Inc.",,,MA-L,2026-07-05,2026-07-05
D8:A3:12,0,Taicang T&W Electronics,,,MA-L,2026-07-05,2026-07-05
D8:A3:15,0,"vivo Mobile Communication Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
D8:A3:5C,0,"Samsung Electronics Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
D8:A4:69,0,Sonova AG,,,MA-L,2026-07-05,2026-07-05
D8:A4:91,0,"Huawei Device Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
D8:A5:34,0,Spectronix Corporation,,,MA-L,2026-07-05,2026-07-05
D8:A6:F0,0,"Wu Qi Technologies,Inc.",,,MA-L,2026-07-05,2026-07-05
D8:A6:FD,0,Ghost Autonomy Inc.,,,MA-L,2026-07-05,2026-07-05
D8:A7:56,0,Sagemcom Broadband SAS,,,MA-L,2026-07-05,2026-07-05
D8:A8:C8,0,zte corporation,,,MA-L,2026-07-05,2026-07-05
D8:A9:8B,0,Texas Instruments,,,MA-L,2026-07-05,2026-07-05
D8:AA:59,0,Tonly Technology Co. Ltd,,,MA-L,2026-07-05,2026-07-05
D8:AD:49,0,"Honor Device Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
D8:AD:DD,0,"Sonavation, Inc.",,,MA-L,2026-07-05,2026-07-05
D8:AE:90,0,Itibia Technologies,,,MA-L,2026-07-05,2026-07-05
D8:AE:D0,0,"Shanghai Engineering Science & Technology Co.,LTD CGNPC",,,MA-L,2026-07-05,2026-07-05
D8:AF:3B,0,"Hangzhou Bigbright Integrated communications system Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
D8:AF:81,0,Ao,,,MA-L,2026-07-05,2026-07-05
D8:AF:F1,0,Panasonic Appliances Company,,,MA-L,2026-07-05,2026-07-05
D8:B0:20,0,Taicang T&W Electronics,,,MA-L,2026-07-05,2026-07-05
D8:B0:2E,0,"Guangzhou Zonerich Business Machine Co., LTD.",,,MA-L,2026-07-05,2026-07-05
D8:B0:4C,0,"Jinan USR IOT Technology Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
D8:B0:53,0,Xiaomi Communications Co Ltd,,,MA-L,2026-07-05,2026-07-05
D8:B0:61,0,"Shenzhen Wenxun Technology Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
D8:B1:22,0,Juniper Networks,,,MA-L,2026-07-05,2026-07-05
D8:B1:2A,0,"Panasonic Mobile Communications Co.,Ltd.",,,MA-L,2026-07-05,2026-07-05
D8:B1:90,0,"Cisco Systems, Inc",,,MA-L,2026-07-05,2026-07-05
D8:B1:DE,0,Hewlett Packard Enterprise,,,MA-L,2026-07-05,2026-07-05
D8:B2:49,0,"Huawei Device Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
D8:B2:93,0,Topssd,,,MA-L,2026-07-05,2026-07-05
D8:B2:AA,0,zte corporation,,,MA-L,2026-07-05,2026-07-05
D8:B3:2F,0,Cloud Network Technology Singapore Pte. Ltd.,,,MA-L,2026-07-05,2026-07-05
D8:B3:70,0,Ubiquiti Inc,,,MA-L,2026-07-05,2026-07-05
D8:B3:77,0,HTC Corporation,,,MA-L,2026-07-05,2026-07-05
D8:B6:73,0,Texas Instruments,,,MA-L,2026-07-05,2026-07-05
D8:B6:B7,0,Comtrend Corporation,,,MA-L,2026-07-05,2026-07-05
D8:B6:C1,0,"NetworkAccountant, Inc.",,,MA-L,2026-07-05,2026-07-05
D8:B6:D6,0,Blu Tether Limited,,,MA-L,2026-07-05,2026-07-05
D8:B8:F6,0,Nantworks,,,MA-L,2026-07-05,2026-07-05
D8:B9:0E,0,"Triple Domain Vision Co.,Ltd.",,,MA-L,2026-07-05,2026-07-05
D8:BB:2C,0,"Apple, Inc.",,,MA-L,2026-07-05,2026-07-05
D8:BB:C1,0,"Micro-Star INTL CO., LTD.",,,MA-L,2026-07-05,2026-07-05
D8:BC:38,0,Espressif Inc.,,,MA-L,2026-07-05,2026-07-05
D8:BC:59,0,"Shenzhen DAPU Microelectronics Co., Ltd",,,MA-L,2026-07-05,2026-07-05
D8:BE:1F,0,"Apple, Inc.",,,MA-L,2026-07-05,2026-07-05
D8:BE:65,0,Amazon Technologies Inc.,,,MA-L,2026-07-05,2026-07-05
D8:BF:42,0,Intel Corporate,,,MA-L,2026-07-05,2026-07-05
D8:BF:4C,0,Victory Concept Electronics Limited,,,MA-L,2026-07-05,2026-07-05
D8:BF:C0,0,Espressif Inc.,,,MA-L,2026-07-05,2026-07-05
D8:C0:68,0,"Netgenetech.co.,ltd.",,,MA-L,2026-07-05,2026-07-05
D8:C0:6A,0,"Hunantv.com Interactive Entertainment Media Co.,Ltd.",,,MA-L,2026-07-05,2026-07-05
D8:C0:A6,0,AzureWave Technology Inc.,,,MA-L,2026-07-05,2026-07-05
D8:C2:62,0,Ubiquiti Inc,,,MA-L,2026-07-05,2026-07-05
D8:C3:FB,0,Detracom,,,MA-L,2026-07-05,2026-07-05
D8:C4:6A,0,"Murata Manufacturing Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
D8:C4:97,0,Quanta Computer Inc.,,,MA-L,2026-07-05,2026-07-05
D8:C4:E9,0,"Samsung Electronics Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
D8:C5:61,0,CommFront Communications Pte Ltd,,,MA-L,2026-07-05,2026-07-05
D8:C6:78,0,MitraStar Technology Corp.,,,MA-L,2026-07-05,2026-07-05
D8:C6:91,0,Hichan Technology Corp.,,,MA-L,2026-07-05,2026-07-05
D8:C6:F9,0,Tracklab Inc,,,MA-L,2026-07-05,2026-07-05
D8:C7:71,0,"Huawei Technologies Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
D8:C7:C8,0,Hewlett Packard Enterprise,,,MA-L,2026-07-05,2026-07-05
D8:C8:0C,0,Tuya Smart Inc.,,,MA-L,2026-07-05,2026-07-05
D8:C8:E9,0,"Phicomm (Shanghai) Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
D8:C9:60,0,"Huawei Device Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
D8:C9:9D,0,Ea Display Limited,,,MA-L,2026-07-05,2026-07-05
D8:CA:06,0,Titan DataCenters France,,,MA-L,2026-07-05,2026-07-05
D8:CB:8A,0,"Micro-Star INTL CO., LTD.",,,MA-L,2026-07-05,2026-07-05
D8:CC:98,0,"Huawei Device Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
D8:CD:2C,0,"Wuxi Neihua Network Technology Co., Ltd",,,MA-L,2026-07-05,2026-07-05
D8:CE:3A,0,Xiaomi Communications Co Ltd,,,MA-L,2026-07-05,2026-07-05
D8:CF:61,0,Sagemcom Broadband SAS,,,MA-L,2026-07-05,2026-07-05
D8:CF:89,0,"Beijing DoSee Science and Technology Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
D8:CF:9C,0,"Apple, Inc.",,,MA-L,2026-07-05,2026-07-05
D8:CF:B1,0,Bright Technologies India Private Limited,,,MA-L,2026-07-05,2026-07-05
D8:CF:BF,0,"Motorola Mobility LLC, a Lenovo Company",,,MA-L,2026-07-05,2026-07-05
D8:D0:90,0,Dell Inc.,,,MA-L,2026-07-05,2026-07-05
D8:D1:CB,0,"Apple, Inc.",,,MA-L,2026-07-05,2026-07-05
D8:D2:61,0,"GD Midea Air-Conditioning Equipment Co.,Ltd.",,,MA-L,2026-07-05,2026-07-05
D8:D2:7C,0,"Jema Energy, Sa",,,MA-L,2026-07-05,2026-07-05
D8:D3:85,0,Hewlett Packard,,,MA-L,2026-07-05,2026-07-05
D8:D4:3C,0,Sony Corporation,,,MA-L,2026-07-05,2026-07-05
D8:D4:5D,0,Orbic North America,,,MA-L,2026-07-05,2026-07-05
D8:D4:E6,0,"Hytec Inter Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
D8:D5:B9,0,"Rainforest Automation, Inc.",,,MA-L,2026-07-05,2026-07-05
D8:D6:68,0,Tuya Smart Inc.,,,MA-L,2026-07-05,2026-07-05
D8:D6:7E,0,"Gsk Cnc Equipment Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
D8:D6:F3,0,Integrated Device Technology (Malaysia) Sdn. Bhd.,,,MA-L,2026-07-05,2026-07-05
D8:D7:23,0,"IDS, Inc",,,MA-L,2026-07-05,2026-07-05
D8:D7:75,0,Sagemcom Broadband SAS,,,MA-L,2026-07-05,2026-07-05
D8:D7:F3,0,"New H3C Technologies Co., Ltd",,,MA-L,2026-07-05,2026-07-05
D8:D8:66,0,"Shenzhen Tozed Technologies Co.,Ltd.",,,MA-L,2026-07-05,2026-07-05
D8:D8:E5,0,Vantiva Connected Home - Technologies Telco,,,MA-L,2026-07-05,2026-07-05
D8:DA:52,0,Apator S.A.,,,MA-L,2026-07-05,2026-07-05
D8:DA:F1,0,"Huawei Technologies Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
D8:DC:40,0,"Apple, Inc.",,,MA-L,2026-07-05,2026-07-05
D8:DC:E9,0,"Kunshan Erlab ductless filtration system Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
D8:DD:5F,0,BALMUDA Inc.,,,MA-L,2026-07-05,2026-07-05
D8:DD:FD,0,Texas Instruments,,,MA-L,2026-07-05,2026-07-05
D8:DE:3A,0,"Apple, Inc.",,,MA-L,2026-07-05,2026-07-05
D8:DE:CE,0,"Isung Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
D8:DF:0D,0,beroNet GmbH,,,MA-L,2026-07-05,2026-07-05
D8:DF:7A,0,"Quest Software, Inc.",,,MA-L,2026-07-05,2026-07-05
D8:E0:04,0,Vodia Networks Inc,,,MA-L,2026-07-05,2026-07-05
D8:E0:16,0,"Extreme Networks, Inc.",,,MA-L,2026-07-05,2026-07-05
D8:E0:B8,0,Bulat Llc,,,MA-L,2026-07-05,2026-07-05
D8:E0:E1,0,"Samsung Electronics Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
D8:E2:3F,0,"Qingdao Haier Technology Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
D8:E2:DF,0,Microsoft Corporation,,,MA-L,2026-07-05,2026-07-05
D8:E3:5E,0,LG Innotek,,,MA-L,2026-07-05,2026-07-05
D8:E3:74,0,Xiaomi Communications Co Ltd,,,MA-L,2026-07-05,2026-07-05
D8:E3:AE,0,Cirtec Medical Systems,,,MA-L,2026-07-05,2026-07-05
D8:E5:6D,0,TCT mobile ltd,,,MA-L,2026-07-05,2026-07-05
D8:E5:93,0,"Apple, Inc.",,,MA-L,2026-07-05,2026-07-05
D8:E7:2B,0,Netscout Systems Inc,,,MA-L,2026-07-05,2026-07-05
D8:E7:2F,0,Chipsea Technologies (Shenzhen) Corp.,,,MA-L,2026-07-05,2026-07-05
D8:E7:43,0,"Wush, Inc",,,MA-L,2026-07-05,2026-07-05
D8:E8:44,0,zte corporation,,,MA-L,2026-07-05,2026-07-05
D8:E9:52,0,Keopsys,,,MA-L,2026-07-05,2026-07-05
D8:EB:46,0,"Google, Inc.",,,MA-L,2026-07-05,2026-07-05
D8:EB:97,0,"TRENDnet, Inc.",,,MA-L,2026-07-05,2026-07-05
D8:EC:5E,0,Belkin International Inc.,,,MA-L,2026-07-05,2026-07-05
D8:EC:E5,0,Zyxel Communications Corporation,,,MA-L,2026-07-05,2026-07-05
D8:ED:1C,0,Magna Technology SL,,,MA-L,2026-07-05,2026-07-05
D8:EE:42,0,"Sichuan Tianyi Comheart Telecom Co.,LTD",,,MA-L,2026-07-05,2026-07-05
D8:EE:78,0,Moog Protokraft,,,MA-L,2026-07-05,2026-07-05
D8:EF:42,0,"Huawei Device Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
D8:EF:CD,0,Nokia Solutions and Networks GmbH & Co. KG,,,MA-L,2026-07-05,2026-07-05
D8:F0:F2,0,Zeebo Inc,,,MA-L,2026-07-05,2026-07-05
D8:F1:2E,0,TP-Link Systems Inc.,,,MA-L,2026-07-05,2026-07-05
D8:F1:5B,0,Espressif Inc.,,,MA-L,2026-07-05,2026-07-05
D8:F1:D8,0,"Oi Electric Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
D8:F1:F0,0,Pepxim International Limited,,,MA-L,2026-07-05,2026-07-05
D8:F2:CA,0,Intel Corporate,,,MA-L,2026-07-05,2026-07-05
D8:F3:BC,0,Liteon Technology Corporation,,,MA-L,2026-07-05,2026-07-05
D8:F3:DB,0,Post CH AG,,,MA-L,2026-07-05,2026-07-05
D8:F5:07,0,"Fiberhome Telecommunication Technologies Co.,LTD",,,MA-L,2026-07-05,2026-07-05
D8:F7:10,0,Libre Wireless Technologies Inc.,,,MA-L,2026-07-05,2026-07-05
D8:F7:60,0,EM Microelectronic,,,MA-L,2026-07-05,2026-07-05
D8:F8:83,0,Intel Corporate,,,MA-L,2026-07-05,2026-07-05
D8:F8:AF,0,Daontec,,,MA-L,2026-07-05,2026-07-05
D8:FB:11,0,Axacore,,,MA-L,2026-07-05,2026-07-05
D8:FB:58,0,"Mellanox Technologies, Inc.",,,MA-L,2026-07-05,2026-07-05
D8:FB:5E,0,Askey Computer Corp,,,MA-L,2026-07-05,2026-07-05
D8:FB:68,0,Cloud Corner Ltd.,,,MA-L,2026-07-05,2026-07-05
D8:FB:D6,0,Amazon Technologies Inc.,,,MA-L,2026-07-05,2026-07-05
D8:FC:38,0,Giantec Semiconductor Inc,,,MA-L,2026-07-05,2026-07-05
D8:FC:92,0,Tuya Smart Inc.,,,MA-L,2026-07-05,2026-07-05
D8:FC:93,0,Intel Corporate,,,MA-L,2026-07-05,2026-07-05
D8:FE:8F,0,"IDFone Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
D8:FE:E3,0,D-Link International,,,MA-L,2026-07-05,2026-07-05
D8:FF:C3,0,Shenzhen 3SNIC information technology company Limited,,,MA-L,2026-07-05,2026-07-05
DA:0D:38,0,"Farpointe Data, Inc.",,,MA-L,2026-07-05,2026-07-05
DA:19:B3,0,LG Uplus,,,MA-L,2026-07-05,2026-07-05
DA:1C:21,0,Sesam GmbH,,,MA-L,2026-07-05,2026-07-05
DA:1E:56,0,OSNexus,,,MA-L,2026-07-05,2026-07-05
DA:28:EC,0,HG Genuine,,,MA-L,2026-07-05,2026-07-05
DA:2B:DD,0,"AT&T, Inc.",,,MA-L,2026-07-05,2026-07-05
DA:41:62,0,Xperi Corporation,,,MA-L,2026-07-05,2026-07-05
DA:7D:2E,0,Delta Computers LLC.,,,MA-L,2026-07-05,2026-07-05
DA:9D:49,0,Calix Inc.,,,MA-L,2026-07-05,2026-07-05
DA:A1:19,0,"Google, Inc.",,,MA-L,2026-07-05,2026-07-05
DA:C4:51,0,Takaratomy,,,MA-L,2026-07-05,2026-07-05
DA:C8:7D,0,SE Development AB,,,MA-L,2026-07-05,2026-07-05
DA:E6:D7,0,"NVM Express, Inc.",,,MA-L,2026-07-05,2026-07-05
DA:FF:6B,0,Team Precision Public Company Limited,,,MA-L,2026-07-05,2026-07-05
DC:00:77,0,"Tp-Link Technologies Co.,Ltd.",,,MA-L,2026-07-05,2026-07-05
DC:00:B0,0,Freebox Sas,,,MA-L,2026-07-05,2026-07-05
DC:02:65,0,Meditech Kft,,,MA-L,2026-07-05,2026-07-05
DC:02:8E,0,zte corporation,,,MA-L,2026-07-05,2026-07-05
DC:03:98,0,LG Innotek,,,MA-L,2026-07-05,2026-07-05
DC:04:5A,0,"Nanjing Qinheng Microelectronics Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
DC:05:2F,0,National Products Inc.,,,MA-L,2026-07-05,2026-07-05
DC:05:39,0,"Cisco Systems, Inc",,,MA-L,2026-07-05,2026-07-05
DC:05:75,0,Siemens Energy Automation,,,MA-L,2026-07-05,2026-07-05
DC:05:ED,0,Nabtesco Corporation,,,MA-L,2026-07-05,2026-07-05
DC:06:75,0,Espressif Inc.,,,MA-L,2026-07-05,2026-07-05
DC:06:82,0,Accessia Technology Ltd.,,,MA-L,2026-07-05,2026-07-05
DC:07:C1,0,"HangZhou QiYang Technology Co.,Ltd.",,,MA-L,2026-07-05,2026-07-05
DC:07:F8,0,"Hangzhou Hikvision Digital Technology Co.,Ltd.",,,MA-L,2026-07-05,2026-07-05
DC:08:0F,0,"Apple, Inc.",,,MA-L,2026-07-05,2026-07-05
DC:08:56,0,Alcatel-Lucent Enterprise,,,MA-L,2026-07-05,2026-07-05
